time,pv_power,radiation,windspeed,env_temperature,pressure,humidity,component_temperature,mark
2024-05-26 13:00:00,55.6737,633.65,2.8,37.1,996.9,52.8,39.2,0
2024-10-22 02:30:00,0.0,0.0,3.8,11.6,1018.0,93.2,10.7,0
2024-08-09 15:00:00,75.739,666.9,2.6,39.8,993.6,53.5,39.5,0
2024-01-06 08:30:00,13.1982,0.0,0.0,8.4,1018.3,85.0,8.0,-2
2024-09-03 23:40:00,0.0,0.0,0.8,29.0,1001.0,90.9,28.1,0
2024-08-03 22:40:00,0.0,0.0,1.9,31.5,1000.7,75.7,30.7,0
2024-11-15 06:05:00,0.0,0.0,0.7,19.4,1008.6,85.3,18.8,0
2024-09-09 12:30:00,91.7175,803.7,2.9,41.3,1002.1,49.2,44.5,0
2024-08-05 20:00:00,0.0,0.0,1.9,32.1,996.4,74.9,31.6,0
2024-12-22 09:00:00,7.872,58.9,4.0,3.5,1026.7001,48.6,3.0,0
2024-05-21 22:50:00,0.0,0.0,0.0,22.9,1007.4,88.0,21.7,0
2024-11-13 20:15:00,0.0,0.0,0.0,19.3,1007.6,84.3,19.6,0
2024-04-22 00:00:00,0.0,0.0,0.0,18.0,1004.8,95.9,16.6,0
2024-07-16 20:20:00,0.0,0.0,2.4,33.1,997.9,72.7,32.5,0
2024-11-01 04:00:00,0.0,0.0,2.1,16.2,1013.2,73.6,15.9,0
2024-12-27 08:00:00,1.7419,14.25,0.0,7.6,1026.7001,69.4,6.6,0
2024-07-09 18:40:00,2.4789,19.0,2.8,30.4,996.1,82.7,30.0,0
2024-09-21 15:30:00,35.7759,322.05,2.4,29.6,1007.2,48.5,30.0,0
2024-12-29 09:25:00,19.7973,282.15,1.0,5.6,1022.0,60.9,3.8,-2
2024-04-05 15:40:00,15.2081,106.4,2.1,15.5,1010.9,77.9,15.4,0
2024-06-01 06:10:00,1.6079,14.25,2.1,22.1,1006.7,87.1,21.4,0
2024-12-07 15:45:00,9.8149,76.0,2.2,13.2,1021.7,55.0,12.3,0
2024-05-06 17:30:00,18.9264,154.85,2.1,29.0,1004.6,70.7,28.9,0
2024-08-08 22:50:00,0.0,0.0,1.5,32.5,995.5,70.8,31.7,0
2024-12-26 10:45:00,6.3646,49.4,0.5,8.6,1026.6,71.2,7.4,0
2024-12-10 12:05:00,7.5705,54.15,2.1,6.6,1017.0,72.4,6.0,0
2024-04-26 13:30:00,77.8159,342.0,0.5,35.1,998.8,50.1,40.1,-3
2024-02-16 01:20:00,0.0,0.0,0.3,9.2,1023.1,67.4,7.8,0
2024-06-04 07:30:00,21.5392,172.9,0.7,22.1,1007.0,88.2,21.9,0
2024-12-01 11:00:00,42.2745,494.0,0.0,22.4,1010.5,50.2,17.1,0
2024-09-06 02:40:00,0.0,0.0,1.7,28.4,1002.2,80.1,27.7,0
2024-07-10 00:40:00,0.0,0.0,1.0,25.8,998.6,88.4,25.1,0
2024-03-12 00:50:00,0.0,0.0,0.5,13.8,1012.7,68.6,12.2,0
2024-08-20 01:20:00,0.0,0.0,0.3,27.4,998.4,92.2,26.2,0
2024-09-13 17:20:00,5.2257,38.95,1.2,28.0,1000.7,74.8,27.5,0
2024-11-12 07:55:00,7.805,64.6,1.9,16.9,1013.0,85.1,16.7,0
2024-07-15 19:20:00,0.0,0.0,0.8,32.3,998.3,77.9,31.7,0
2024-02-14 23:30:00,0.0,0.0,2.1,15.4,1014.5,88.5,14.1,0
2024-04-13 18:20:00,0.0,0.0,0.0,21.4,1001.0,97.2,20.2,0
2024-05-08 19:30:00,-0.469,0.0,0.7,25.7,1010.2,72.3,24.6,-2
2024-11-13 19:20:00,0.0,0.0,0.7,20.1,1007.2,80.2,20.1,0
2024-05-19 06:30:00,1.6079,0.0,0.5,22.8,1001.8,92.9,21.9,-2
2024-03-13 05:00:00,0.0,0.0,0.0,13.5,1011.9,68.8,12.3,0
2024-05-08 09:50:00,57.4156,491.15,3.8,29.3,1013.5,64.6,33.6,0
2024-12-16 03:25:00,0.0,0.0,0.8,2.2,1021.8,80.1,1.9,0
2024-12-19 02:55:00,0.0,0.0,2.8,2.1,1028.1,60.9,1.3,0
2024-11-05 09:20:00,28.7078,359.1,3.3,17.7,1022.0,53.7,17.5,0
2024-12-05 06:25:00,0.0,0.0,0.0,7.7,1017.9,94.8,6.4,0
2024-01-02 15:40:00,8.1735,64.6,0.0,8.1,1019.0,85.7,7.1,0
2024-09-30 03:20:00,0.0,0.0,1.9,27.4,1003.0,77.9,26.9,0
2024-12-23 10:35:00,15.6101,174.8,0.5,5.1,1025.9,63.2,4.1,0
2024-03-05 17:10:00,6.4316,47.5,2.2,11.5,1008.9,67.7,10.8,0
2024-03-14 03:50:00,0.0,0.0,0.0,9.1,1012.9,99.3,6.9,0
2024-05-23 23:10:00,0.0,0.0,0.0,24.5,1002.2,88.1,23.5,0
2024-11-20 22:05:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-04-28 16:40:00,30.2487,341.05,5.0,27.8,1000.3,70.3,27.7,0
2024-09-27 21:30:00,0.0,0.0,0.7,25.7,1004.5,76.6,25.1,0
2024-03-15 04:50:00,0.0,14.25,0.0,11.1,1011.2,96.8,9.7,0
2024-12-14 09:15:00,21.3047,293.55,4.9,6.7,1032.4,41.8,6.2,0
2024-11-10 20:35:00,0.0,0.0,0.0,16.3,1013.9,80.7,17.6,0
2024-02-11 12:50:00,7.4031,684.0,1.5,18.8,1024.2,50.6,25.3,0
2024-12-17 03:25:00,0.0,0.0,0.0,2.1,1017.6,80.5,1.9,0
2024-02-29 06:10:00,0.0,0.0,0.3,4.2,1022.0,83.7,2.6,0
2024-07-23 13:30:00,89.9756,851.2,2.2,41.3,993.1,53.0,45.7,0
2024-02-28 12:50:00,13.7007,102.6,0.5,8.5,1018.9,66.1,8.6,0
2024-08-23 07:50:00,24.9895,277.4,1.4,32.4,1001.0,74.7,35.4,0
2024-10-25 22:30:00,0.0,0.0,1.4,17.2,1013.4,71.2,16.9,0
2024-06-04 08:50:00,13.3992,106.4,0.8,22.8,1007.7,84.0,22.0,0
2024-11-15 11:40:00,11.7243,85.5,0.7,21.8,1009.2,78.4,21.3,0
2024-06-07 16:00:00,19.4958,142.5,0.8,27.6,1002.0,68.9,28.4,0
2024-10-30 02:20:00,0.0,0.0,0.0,13.9,1011.7,91.4,14.1,0
2024-12-29 02:30:00,0.0,0.0,0.0,-0.1,1022.3,78.5,-0.1,0
2024-10-17 17:30:00,0.0,0.0,2.1,22.3,1004.7,95.1,21.5,0
2024-12-30 17:50:00,0.0,0.0,1.5,11.6,1018.4,53.7,11.5,0
2024-11-18 03:15:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-02-04 20:50:00,0.0,0.0,0.0,-0.8,1024.8,85.9,-2.4,0
2024-03-15 06:00:00,0.0,14.25,0.0,11.0,1011.4,97.3,9.6,0
2024-04-18 00:50:00,0.0,0.0,0.0,17.5,1006.8,99.9,16.4,0
2024-01-01 03:20:00,0.0,0.0,2.6,6.4,1021.9,65.4,5.6,0
2024-08-12 21:30:00,0.0,0.0,1.5,30.9,998.0,81.2,30.3,0
2024-01-15 02:10:00,0.0,0.0,4.9,8.7,1024.3,62.6,8.2,0
2024-12-23 03:10:00,0.0,0.0,0.5,3.9,1023.7,51.9,2.7,0
2024-08-09 18:10:00,11.2553,142.5,2.4,36.6,992.2,61.2,36.2,0
2024-01-30 08:30:00,3.9863,31.35,1.2,7.9,1016.5,89.1,7.3,0
2024-01-26 07:50:00,0.737,0.0,0.0,4.7,1028.6,66.9,3.2,-2
2024-07-28 19:20:00,-0.67,0.0,4.7,25.7,993.5,95.7,25.0,-2
2024-04-10 21:50:00,0.0,0.0,0.0,18.5,1012.4,93.1,17.4,0
2024-11-24 00:45:00,0.0,0.0,0.5,12.6,1018.9,89.9,11.5,0
2024-09-29 09:20:00,48.4716,491.15,1.4,32.6,1005.2,59.9,37.9,0
2024-09-20 17:40:00,3.2828,31.35,1.2,32.2,1000.5,69.5,31.5,0
2024-12-18 05:30:00,0.0,0.0,0.3,4.2,1025.2001,81.5,3.5,0
2024-01-22 14:40:00,10.0159,69.35,3.8,0.8,1034.5,63.4,0.4,0
2024-10-05 23:10:00,0.0,0.0,2.2,21.8,1014.7,55.4,21.5,0
2024-09-20 05:30:00,0.0,0.0,0.5,25.3,1001.0,89.6,24.5,0
2024-12-03 21:40:00,0.0,0.0,1.0,10.7,1016.4,72.9,10.4,0
2024-02-07 12:30:00,1.9764,189.05,2.2,3.1,1023.7,75.4,1.3,0
2024-07-21 13:10:00,92.7225,868.3,4.0,39.0,998.4,55.7,40.2,0
2024-12-25 12:05:00,10.9203,119.7,0.8,9.8,1023.0,58.3,8.2,0
2024-12-15 11:40:00,61.3348,565.25,1.2,12.5,1026.2001,41.0,10.2,0
2024-04-20 06:50:00,5.8956,46.55,0.0,18.2,1002.8,97.7,17.5,0
2024-03-10 00:20:00,0.0,0.0,0.0,8.9,1018.4,86.6,7.2,0
2024-08-07 04:50:00,0.0,0.0,0.5,27.1,997.5,88.9,26.1,0
2024-07-26 19:50:00,-0.737,0.0,2.4,31.9,989.4,76.7,31.3,-2
2024-03-02 20:50:00,0.0,0.0,0.7,8.9,1014.3,72.6,7.5,0
2024-10-20 11:40:00,12.1263,174.8,4.3,14.9,1020.3,70.2,14.6,0
2024-12-04 04:20:00,0.0,0.0,1.2,8.9,1016.5,83.3,8.4,0
2024-03-04 01:00:00,0.0,0.0,0.7,8.8,1006.3,81.2,7.4,0
2024-11-01 17:10:00,3.9193,34.2,1.2,21.8,1014.3,54.8,21.8,0
2024-03-29 12:30:00,11.9588,836.0,2.4,28.9,1004.4,51.3,32.8,-2
2024-07-14 10:40:00,20.1323,619.4,1.2,34.6,999.4,69.8,38.3,-3
2024-06-14 21:50:00,0.0,0.0,0.0,29.2,995.2,87.3,28.3,0
2024-07-27 19:00:00,1.8424,17.1,1.5,31.6,993.0,74.0,31.1,0
2024-03-02 11:30:00,88.4347,733.4,2.1,11.8,1021.1,57.8,15.2,0
2024-12-12 16:40:00,1.3064,0.0,1.4,7.0,1021.0,64.4,6.0,-2
2024-12-06 00:15:00,0.0,0.0,0.8,10.8,1017.8,87.9,9.8,0
2024-10-06 19:30:00,0.0,0.0,1.7,18.9,1016.3,67.9,18.9,0
2024-10-16 01:00:00,0.0,0.0,0.5,18.2,1012.7,95.1,17.5,0
2024-10-16 13:10:00,27.8033,235.6,1.7,24.7,1011.9,79.2,24.6,0
2024-06-23 11:50:00,45.6243,777.1,2.2,30.0,998.6,81.0,33.8,-3
2024-09-16 13:20:00,68.3359,873.05,3.8,30.2,1005.7,66.4,34.7,0
2024-05-29 10:10:00,48.4716,425.6,2.1,29.0,1001.6,51.5,30.4,0
2024-11-11 13:55:00,65.8571,474.05,0.5,25.9,1012.5,57.1,27.7,0
2024-10-29 14:50:00,55.1712,442.7,0.7,27.2,1009.7,45.5,29.7,0
2024-01-25 16:10:00,15.6101,114.95,0.3,9.0,1027.9,35.4,8.9,0
2024-02-16 18:30:00,0.0,0.0,3.5,11.2,1012.2,65.6,9.9,0
2024-11-17 04:05:00,0.0,0.0,3.8,11.4,1019.0,92.2,10.6,0
2024-03-15 10:20:00,14.3036,97.85,0.5,19.9,1013.2,70.4,19.6,0
2024-05-19 01:50:00,0.0,0.0,0.5,25.2,1002.1,83.9,24.3,0
2024-04-03 22:10:00,0.0,0.0,1.5,16.8,1010.6,81.3,15.8,0
2024-08-16 19:00:00,0.5025,0.0,0.0,32.5,999.3,70.2,31.6,-2
2024-08-23 14:50:00,77.4139,686.85,2.8,39.6,999.8,55.8,40.3,0
2024-04-29 19:40:00,0.0,0.0,2.1,19.4,999.8,96.3,18.3,0
2024-05-27 09:00:00,29.3778,220.4,4.0,26.5,999.6,80.1,26.7,0
2024-08-25 00:30:00,0.0,0.0,0.5,29.2,1001.1,86.4,28.4,0
2024-09-16 17:30:00,7.738,53.2,2.9,30.1,1004.1,67.9,29.6,0
2024-09-09 07:40:00,18.4239,183.35,0.3,31.1,1009.7,81.8,33.8,0
2024-04-25 00:50:00,0.0,0.0,0.0,19.2,1003.1,98.4,17.9,0
2024-12-01 18:00:00,0.0,0.0,0.0,16.3,1006.5,63.5,17.5,0
2024-06-23 00:10:00,0.0,0.0,0.8,25.9,998.0,95.4,25.0,0
2024-10-22 05:50:00,0.0,0.0,4.5,12.2,1018.0,92.1,11.4,0
2024-10-11 18:10:00,0.0,0.0,1.2,27.4,1009.3,41.1,27.6,0
2024-03-23 09:00:00,48.0026,374.3,1.4,25.6,997.5,69.8,29.3,0
2024-07-29 19:10:00,0.8709,0.0,0.7,32.0,996.9,73.7,31.0,-2
2024-04-01 13:40:00,53.5633,403.75,1.9,23.0,998.5,84.2,24.1,0
2024-12-20 11:00:00,50.8835,462.65,1.4,11.3,1021.3,46.4,8.1,0
2024-03-12 17:00:00,13.6672,106.4,2.8,20.0,1012.4,63.3,19.8,0
2024-11-14 16:25:00,11.8248,100.7,1.5,23.1,1006.9,72.8,23.8,0
2024-03-21 06:30:00,0.0,0.0,0.8,12.6,1009.5,79.2,11.2,0
2024-11-27 09:15:00,25.5925,325.85,0.3,14.3,1023.5,62.1,10.3,0
2024-07-07 22:40:00,0.0,0.0,2.4,32.0,995.7,71.9,31.3,0
2024-05-01 00:00:00,0.0,0.0,0.5,14.6,1011.5,86.6,13.4,0
2024-02-28 21:50:00,0.0,0.0,0.0,6.6,1019.1,80.3,4.7,0
2024-03-11 19:10:00,0.0,0.0,1.7,17.5,1011.5,60.5,16.1,0
2024-04-04 09:00:00,1.4069,0.0,1.4,12.3,1013.0,96.4,11.1,-2
2024-04-14 22:00:00,0.0,0.0,0.0,21.5,1004.6,99.6,20.0,0
2024-11-20 07:50:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-02-15 18:50:00,0.0,0.0,1.5,10.7,1024.6,68.8,9.7,0
2024-07-19 07:00:00,12.0928,181.45,2.4,29.9,997.4,74.2,31.6,0
2024-11-27 07:35:00,4.4217,54.15,1.2,4.2,1022.0,88.6,3.7,-2
2024-12-14 01:00:00,0.0,0.0,2.4,6.5,1030.3,50.1,5.7,0
2024-10-11 15:10:00,39.5611,282.15,1.4,31.1,1008.9,32.4,32.6,0
2024-12-28 20:45:00,0.0,0.0,0.0,2.1,1024.5,62.0,3.4,0
2024-07-05 02:50:00,0.0,0.0,1.4,28.7,997.1,80.1,27.8,0
2024-11-13 16:45:00,9.5469,79.8,2.1,22.8,1006.8,70.6,23.1,0
2024-05-07 09:20:00,37.7523,295.45,1.2,26.5,1010.7,76.5,28.9,0
2024-02-22 06:50:00,0.0,0.0,1.4,-2.4,1026.7,88.1,-3.6,0
2024-06-13 03:00:00,0.0,0.0,0.0,25.9,995.7,94.1,24.6,0
2024-11-04 19:00:00,0.0,0.0,4.2,21.0,1018.6,53.5,20.8,0
2024-08-01 00:00:00,0.0,0.0,0.8,26.8,997.0,93.3,25.9,0
2024-06-06 07:00:00,16.1795,174.8,0.3,20.3,1008.8,95.1,19.9,0
2024-03-24 05:30:00,0.0,0.0,1.2,14.4,1005.1,95.6,13.5,0
2024-12-17 01:35:00,0.0,0.0,0.0,2.6,1017.8,77.5,2.5,0
2024-03-12 01:40:00,0.0,0.0,0.0,12.4,1012.1,72.0,10.8,0
2024-06-05 16:00:00,30.2152,242.25,2.1,24.5,1007.6,75.2,25.4,0
2024-07-16 22:40:00,0.0,0.0,2.6,32.6,998.1,71.4,31.9,0
2024-10-24 15:50:00,43.2794,317.3,1.7,25.4,1011.1,48.2,26.5,0
2024-12-06 02:10:00,0.0,0.0,0.7,10.2,1017.2,89.5,9.2,0
2024-11-28 06:30:00,0.0,0.0,0.8,5.4,1020.5,89.2,4.3,0
2024-05-31 06:10:00,2.7133,22.8,0.8,20.5,1005.5,92.8,19.5,0
2024-12-07 05:35:00,0.0,0.0,1.0,11.1,1019.8,78.6,9.7,0
2024-06-09 06:50:00,4.2207,31.35,0.7,22.5,1003.7,93.6,21.2,0
2024-06-08 20:40:00,0.0,0.0,1.0,24.1,1002.5,91.8,23.1,0
2024-07-10 11:20:00,30.0812,229.9,0.3,33.6,1000.2,66.1,35.3,0
2024-11-16 18:10:00,0.0,0.0,1.7,17.0,1012.2,89.1,16.7,0
2024-08-06 03:10:00,0.0,0.0,0.7,29.5,996.7,87.0,28.6,0
2024-11-20 11:10:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-12-01 08:45:00,16.28,206.15,0.0,11.4,1009.9,80.7,10.5,0
2024-11-16 18:30:00,0.0,0.0,2.6,17.0,1012.6,87.8,16.6,0
2024-12-30 22:55:00,0.0,0.0,0.0,3.9,1020.7,86.3,4.7,0
2024-11-30 19:45:00,0.0,0.0,0.7,12.7,1008.6,73.1,13.2,0
2024-11-29 21:30:00,0.0,0.0,0.0,9.8,1014.7,71.7,10.1,0
2024-11-26 04:05:00,0.0,0.0,0.0,4.9,1023.7,96.5,3.7,0
2024-02-25 00:20:00,0.0,0.0,0.0,0.9,1027.3,79.7,-0.8,0
2024-12-31 15:55:00,30.9857,235.6,1.0,17.3,1017.0,31.4,19.6,0
2024-07-30 11:20:00,81.4336,820.8,1.9,36.7,998.9,59.5,42.0,0
2024-10-22 19:40:00,0.0,0.0,0.5,15.0,1019.2,89.0,14.1,0
2024-08-23 00:20:00,0.0,0.0,2.1,31.4,999.9,77.3,30.5,0
2024-09-27 04:30:00,0.0,0.0,0.0,20.8,1005.1,92.3,19.5,0
2024-06-30 22:30:00,0.0,0.0,1.7,28.3,993.2,89.6,27.3,0
2024-08-17 01:50:00,0.0,0.0,1.0,28.1,1000.8,85.1,27.3,0
2024-06-09 20:30:00,0.0,0.0,0.8,23.9,1002.9,92.9,22.8,0
2024-03-14 12:50:00,23.4821,170.05,0.0,18.0,1014.6,67.4,18.2,0
2024-03-05 20:40:00,0.0,0.0,0.7,10.3,1012.5,74.2,8.9,0
2024-01-12 08:10:00,7.2021,64.6,0.3,6.9,1014.9,89.6,6.0,0
2024-02-08 10:50:00,30.6172,520.6,2.2,5.3,1022.7,65.7,9.8,0
2024-09-09 10:40:00,73.7291,732.45,1.4,40.3,1003.2,55.3,49.3,0
2024-04-20 05:20:00,0.0,0.0,1.4,17.6,1002.0,98.1,16.5,0
2024-12-22 20:20:00,0.0,0.0,0.7,3.8,1024.4,46.7,3.0,0
2024-07-28 03:10:00,0.0,0.0,1.9,29.7,993.2,80.5,29.1,0
2024-06-17 05:30:00,0.0,0.0,1.5,23.6,999.8,92.2,22.8,0
2024-09-07 17:20:00,20.8023,193.8,1.5,33.9,1002.5,67.5,34.0,0
2024-11-26 14:35:00,7.2021,53.2,1.0,12.3,1021.0,46.3,9.9,0
2024-02-05 03:20:00,0.0,0.0,0.0,-1.7,1025.6,85.7,-3.3,0
2024-09-14 05:10:00,0.0,0.0,0.0,24.9,1000.1,91.5,23.8,0
2024-11-21 19:45:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-04-06 14:30:00,40.1641,306.85,1.5,19.2,1012.2,70.2,20.2,0
2024-12-16 21:25:00,0.0,0.0,0.0,4.7,1018.1,61.9,5.8,0
2024-08-01 13:30:00,59.9279,510.15,2.4,33.9,996.8,70.7,36.2,0
2024-02-23 05:50:00,0.0,0.0,2.9,-1.9,1029.0,80.9,-3.2,0
2024-11-03 18:50:00,0.0,0.0,0.0,19.6,1014.1,67.7,21.1,0
2024-04-03 09:50:00,20.6348,171.95,0.7,17.5,1009.3,85.9,18.2,0
2024-12-23 13:20:00,28.1048,220.4,0.0,7.4,1023.5,51.9,6.8,0
2024-08-06 15:10:00,77.4139,690.65,1.2,39.9,996.4,54.6,39.4,0
2024-12-10 23:30:00,0.0,0.0,0.8,6.4,1021.4,73.1,5.0,0
2024-12-01 13:10:00,50.113,532.0,1.0,23.7,1007.6,46.5,20.9,0
2024-04-04 15:00:00,33.2635,213.75,4.0,17.3,1011.0,78.3,17.8,0
2024-02-24 22:30:00,0.0,0.0,0.5,0.7,1027.0,78.2,-0.7,0
2024-01-12 08:50:00,23.8506,186.2,0.5,9.0,1015.1,84.8,11.9,0
2024-10-16 17:40:00,0.3685,0.0,0.0,24.7,1010.5,80.0,23.3,-2
2024-04-29 12:50:00,9.8819,71.25,5.6,18.6,1001.2,99.0,17.9,0
2024-01-14 23:10:00,0.0,0.0,5.0,10.0,1023.9,68.8,9.3,0
2024-09-21 19:40:00,0.0,0.0,2.2,25.0,1009.1,54.6,24.3,0
2024-12-25 20:55:00,0.0,0.0,0.5,7.8,1024.1,66.6,6.8,0
2024-04-28 10:40:00,69.9103,668.8,1.7,30.6,1002.4,66.6,36.9,0
2024-05-14 17:50:00,11.6573,89.3,2.2,31.2,1004.6,52.8,31.2,0
2024-07-14 11:00:00,23.9846,810.35,2.1,35.8,999.6,65.7,40.7,-3
2024-05-30 23:00:00,0.0,0.0,0.8,20.4,1006.1,89.0,19.3,0
2024-05-04 00:20:00,0.0,0.0,0.8,15.8,1008.0,98.6,14.8,0
2024-11-18 20:30:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-10-19 17:10:00,1.4739,0.0,6.3,18.1,1018.3,83.4,17.5,-2
2024-07-12 17:40:00,13.0307,157.7,2.8,34.1,991.4,69.2,34.1,0
2024-12-09 00:25:00,0.0,0.0,0.0,8.0,1021.9,60.6,6.6,0
2024-04-28 11:40:00,82.5391,708.7,2.6,32.5,1002.2,58.7,38.6,0
2024-05-14 20:10:00,0.0,0.0,0.8,27.7,1005.8,60.8,26.7,0
2024-06-03 14:20:00,52.9603,509.2,4.2,31.5,1004.1,41.1,31.4,0
2024-09-23 13:50:00,84.5825,733.4,0.8,28.3,1010.8,39.5,32.8,0
2024-03-28 16:40:00,45.0548,354.35,2.4,26.6,1006.5,48.9,25.5,0
2024-06-11 19:20:00,0.0,0.0,1.5,29.2,997.0,85.1,28.3,0
2024-04-21 05:10:00,0.0,0.0,0.0,20.3,1003.0,95.0,18.9,0
2024-06-16 03:50:00,0.0,0.0,1.2,27.3,997.1,86.7,26.5,0
2024-11-01 06:30:00,0.0,0.0,1.9,15.5,1014.6,77.3,15.1,0
2024-06-04 13:20:00,8.3745,56.05,2.2,21.7,1007.5,73.8,19.9,0
2024-06-21 18:50:00,3.1488,27.55,0.0,29.0,992.1,86.7,27.8,0
2024-07-16 08:20:00,20.0653,442.7,2.6,33.4,1000.1,71.3,37.0,0
2024-02-18 11:00:00,83.075,589.95,2.8,24.6,998.4,66.3,30.7,0
2024-05-13 21:50:00,0.0,0.0,1.4,23.3,1007.3,76.1,22.2,0
2024-07-15 23:40:00,0.0,0.0,0.7,30.9,999.5,80.2,30.1,0
2024-03-07 12:40:00,26.8989,198.55,0.5,14.4,1018.6,64.6,15.3,0
2024-10-20 21:50:00,0.0,0.0,1.5,10.6,1019.4,93.6,9.9,0
2024-02-18 10:40:00,34.7709,297.35,3.5,21.9,998.5,72.2,23.5,0
2024-05-04 13:00:00,15.0406,107.35,0.7,17.7,1006.5,84.6,17.7,0
2024-12-31 12:10:00,57.5161,509.2,0.7,16.3,1021.1,50.0,13.2,0
2024-01-12 04:10:00,0.0,0.0,0.0,7.4,1013.4,85.7,5.3,0
2024-11-10 20:25:00,0.0,0.0,0.0,16.3,1014.0,81.6,17.6,0
2024-06-07 18:20:00,2.3449,17.1,0.7,26.0,1001.8,80.3,25.3,0
2024-02-18 08:50:00,11.6573,97.85,2.6,19.8,997.8,77.3,19.8,0
2024-06-06 07:40:00,30.6172,310.65,0.3,22.4,1009.1,88.8,23.9,0
2024-10-22 17:30:00,1.6079,0.0,0.3,17.8,1018.4,73.6,16.3,-2
2024-12-11 14:00:00,59.5929,477.85,6.6,12.3,1020.9,47.5,14.3,0
2024-05-20 09:20:00,16.012,289.75,2.1,24.7,1006.5,84.4,25.1,0
2024-01-11 03:30:00,0.0,0.0,0.0,3.8,1017.5,88.9,1.9,0
2024-12-20 03:25:00,0.0,0.0,0.0,-0.3,1020.8,87.1,-1.0,0
2024-05-16 18:50:00,2.6463,26.6,1.2,28.7,1004.4,61.0,28.1,0
2024-12-29 10:55:00,43.4469,475.95,1.7,11.1,1021.9,38.6,8.5,0
2024-01-21 22:40:00,0.0,0.0,3.3,2.7,1033.6,73.5,2.0,0
2024-08-22 20:40:00,0.0,0.0,1.2,32.8,998.7,73.7,32.1,0
2024-03-26 17:40:00,6.9341,53.2,2.9,17.3,1014.1,71.3,16.7,0
2024-10-20 15:40:00,3.7518,31.35,2.1,13.2,1018.1,77.4,12.8,0
2024-12-07 14:55:00,13.8347,106.4,3.3,12.8,1021.7,53.1,12.3,0
2024-10-14 23:10:00,0.0,0.0,0.5,18.5,1011.0,95.1,17.6,0
2024-02-21 06:10:00,0.0,0.0,2.8,-0.3,1014.1,90.2,-1.5,0
2024-07-20 05:40:00,0.0,0.0,1.9,29.3,996.9,80.6,28.6,0
2024-04-24 20:50:00,0.0,0.0,1.5,21.0,1003.7,89.9,20.3,0
2024-11-24 07:30:00,0.0,0.0,0.7,12.1,1018.9,87.5,10.9,0
2024-11-10 00:00:00,0.0,0.0,1.2,14.8,1015.7,85.1,14.5,0
2024-04-05 09:50:00,15.7441,114.95,2.9,14.3,1014.1,80.0,14.5,0
2024-08-27 07:10:00,2.5124,19.0,2.2,28.8,1000.3,86.4,28.4,0
2024-12-02 20:25:00,0.0,0.0,0.7,15.8,1011.4,78.4,15.6,0
2024-09-10 02:30:00,0.0,0.0,0.3,29.5,1001.3,86.8,28.6,0
2024-06-07 03:20:00,0.0,0.0,0.0,22.4,1003.7,90.2,21.1,0
2024-05-17 12:00:00,89.6406,831.25,4.2,34.0,1003.4,48.4,36.9,0
2024-08-12 22:10:00,0.0,0.0,1.0,30.2,998.2,79.7,29.5,0
2024-04-19 14:20:00,6.4651,49.4,0.5,20.3,997.6,92.4,19.9,0
2024-03-14 10:00:00,28.2053,203.3,2.8,15.0,1015.1,82.4,15.3,0
2024-03-01 19:20:00,0.0,0.0,0.0,4.7,1023.3,82.0,3.7,0
2024-01-03 05:00:00,0.0,0.0,0.0,1.3,1023.5,93.1,0.1,0
2024-12-25 09:30:00,4.5557,38.0,0.0,6.8,1023.1,75.9,5.4,0
2024-07-02 08:00:00,26.5974,203.3,2.1,25.0,997.8,85.4,26.4,0
2024-07-06 14:30:00,85.1519,772.35,2.9,38.4,996.1,55.2,37.8,0
2024-06-03 18:50:00,0.469,0.0,0.5,27.1,1004.1,60.0,26.2,-2
2024-07-26 17:20:00,12.6287,84.55,2.1,28.1,988.2,88.9,27.1,0
2024-12-16 15:50:00,39.6281,269.8,2.4,16.2,1016.7,36.2,18.8,0
2024-01-12 10:20:00,58.655,405.65,1.2,14.4,1015.8,69.1,20.8,0
2024-02-22 15:00:00,1.0384,77.9,3.6,-1.3,1025.7,77.2,-2.0,-2
2024-11-20 02:35:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-11-02 21:50:00,0.0,0.0,0.0,16.3,1017.0,79.9,17.4,0
2024-12-26 01:05:00,0.0,0.0,0.0,7.5,1024.4,70.4,6.2,0
2024-10-27 21:30:00,0.0,0.0,1.0,18.5,1014.0,71.5,18.1,0
2024-11-22 21:35:00,0.0,0.0,4.9,10.7,1020.6,94.4,9.9,0
2024-11-27 18:00:00,0.0,0.0,0.5,11.4,1019.6,60.1,11.0,0
2024-11-24 19:45:00,0.0,0.0,3.3,11.4,1016.9,94.2,10.8,0
2024-10-16 18:10:00,0.0,0.0,0.0,24.0,1010.3,82.2,22.9,0
2024-11-07 01:40:00,0.0,0.0,0.0,13.0,1019.3,87.6,13.5,0
2024-07-03 19:40:00,0.0,0.0,1.7,29.0,1000.1,85.0,28.1,0
